LSOA code_2011,IDACI_Decile
E01009482,2
E01009484,2
E01009485,2
E01008906,1
E01008911,1
E01009347,1
E01033559,1
E01033638,1
E01008910,1
E01008913,1
E01008914,1
E01033561,1
E01033617,8
E01009194,2
E01009483,2
E01009488,1
E01009489,1
E01009491,1
E01009192,3
E01009199,3
E01009204,1
E01033644,1
E01009151,3
E01009152,2
E01009153,2
E01009345,1
E01009346,2
E01009092,1
E01009093,1
E01009094,1
E01009298,1
E01009311,1
E01009511,1
E01009475,2
E01009476,2
E01009477,2
E01009490,1
E01009492,2
E01009095,3
E01009507,3
E01009508,4
E01009509,4
E01009510,1
E01009297,2
E01009299,1
E01009300,1
E01009301,1
E01009303,2
E01009195,2
E01009197,2
E01009198,2
E01033647,4
E01033649,3
E01009138,3
E01009139,4
E01009140,5
E01009145,5
E01009147,5
E01009512,2
E01009514,1
E01009516,2
E01009517,2
E01009325,2
E01009342,4
E01009343,2
E01033642,2
E01008986,6
E01008987,2
E01008988,4
E01008989,6
E01008990,10
E01008991,9
E01008882,1
E01008896,1
E01008898,2
E01009326,2
E01009341,2
E01009513,2
E01008881,2
E01008897,3
E01009515,4
E01009518,6
E01009521,6
E01009302,4
E01009314,2
E01009321,1
E01009322,1
E01009323,1
E01009329,2
E01009334,4
E01009337,2
E01009338,2
E01009380,2
E01009362,1
E01009363,2
E01009364,1
E01009365,1
E01009379,1
E01009312,5
E01009324,5
E01009519,6
E01009520,9
E01009066,10
E01009070,10
E01009252,7
E01009260,8
E01009261,5
E01008984,3
E01008994,6
E01008996,1
E01008997,4
E01009065,9
E01009067,10
E01009068,7
E01009069,6
E01009072,6
E01008885,5
E01008886,4
E01008888,8
E01009313,4
E01009368,1
E01009371,1
E01009397,2
E01033650,2
E01008883,2
E01008884,2
E01008887,2
E01008889,4
E01008982,6
E01008992,10
E01009283,6
E01033631,8
E01009249,4
E01009250,3
E01009251,7
E01009253,5
E01009255,3
E01009257,2
E01009315,4
E01009316,3
E01009317,2
E01009318,6
E01009319,6
E01009320,6
E01009372,2
E01009373,2
E01009396,3
E01033643,2
E01009367,1
E01009375,1
E01009377,1
E01009383,3
E01009399,1
E01009366,1
E01009374,1
E01009376,1
E01033648,2
E01009073,1
E01009074,1
E01009254,3
E01009256,2
E01009258,1
E01009071,4
E01009075,1
E01009078,3
E01033562,4
E01009183,8
E01009186,7
E01033645,2
E01008890,4
E01008891,5
E01008892,4
E01008893,6
E01008894,3
E01008895,4
E01009015,4
E01009014,3
E01009018,4
E01009026,1
E01009028,3
E01009029,2
E01009182,1
E01009184,6
E01009187,7
E01009188,6
E01009384,2
E01009385,4
E01009185,7
E01009389,4
E01009390,3
E01009394,6
E01008918,1
E01008920,4
E01008921,2
E01008931,2
E01009259,1
E01008919,2
E01009064,2
E01009077,4
E01009291,2
E01009500,1
E01009284,3
E01009286,4
E01009289,5
E01009290,6
E01033634,2
E01009017,2
E01009043,3
E01009044,3
E01009045,3
E01009046,6
E01009395,3
E01009016,2
E01009022,2
E01009023,5
E01009030,5
E01009281,7
E01009292,7
E01009294,2
E01009295,4
E01009280,6
E01009282,3
E01009288,7
E01009293,4
E01009296,3
E01008924,4
E01009501,1
E01009502,2
E01009503,1
E01009505,1
E01008917,5
E01008923,1
E01008925,5
E01008927,1
E01008928,1
E01009019,1
E01009020,1
E01009021,1
E01009024,1
E01009025,2
E01009033,1
E01009175,5
E01009177,6
E01009178,5
E01009179,6
E01009189,7
E01008933,3
E01008934,4
E01009031,7
E01009037,7
E01009176,3
E01008929,1
E01008930,1
E01009495,1
E01033629,1
E01008953,2
E01008963,3
E01008964,2
E01008965,6
E01008966,2
E01009032,5
E01009034,6
E01009035,5
E01009036,7
E01009494,1
E01009496,5
E01009497,6
E01009504,5
E01009506,7
E01008967,8
E01008968,9
E01008970,2
E01008981,9
E01008932,2
E01008935,1
E01008936,2
E01008938,1
E01008939,4
E01008951,8
E01008952,5
E01008955,6
E01008956,8
E01008957,3
E01008950,7
E01008954,6
E01008958,2
E01009493,3
E01008937,2
E01008940,2
E01008941,1
E01008944,2
E01008959,4
E01008960,9
E01008961,6
E01008962,1
E01008942,2
E01008943,2
E01008969,5
E01008971,4
E01008972,1
E01008973,5
E01008974,5
E01008975,6
E01009172,1
E01009173,1
E01009174,1
E01009498,1
E01009499,2
E01009205,8
E01009206,6
E01009211,6
E01009218,8
E01009219,3
E01008976,1
E01008978,1
E01008979,1
E01008980,1
E01008945,3
E01008946,5
E01008947,4
E01008948,5
E01008949,9
E01008977,3
E01009109,1
E01009119,4
E01009120,3
E01009162,4
E01009207,7
E01009208,7
E01009209,3
E01009213,2
E01009155,1
E01009157,1
E01009160,1
E01009161,1
E01033633,1
E01009117,1
E01009210,2
E01009212,2
E01009214,1
E01009215,1
E01009108,4
E01009111,5
E01009112,3
E01009116,9
E01009118,3
E01009107,1
E01009110,1
E01009113,1
E01009114,2
E01009115,1
E01009158,2
E01009163,1
E01009165,1
E01009169,5
E01009159,6
E01009164,2
E01009167,3
E01009171,2
E01009166,2
E01009168,5
E01009170,6
E01009216,3
E01009217,6
E01009039,8
E01009040,10
E01009041,6
E01009042,3
E01032589,4
E01009262,7
E01009267,6
E01009276,4
E01009278,7
E01009279,5
E01032591,6
E01008995,1
E01033557,6
E01033624,1
E01033626,3
E01033640,1
E01009378,2
E01033567,5
E01033615,3
E01033616,4
E01009143,1
E01009146,2
E01033564,1
E01033639,1
E01009141,1
E01033565,5
E01033618,7
E01033619,3
E01033627,1
E01033620,5
E01033622,6
E01033623,2
E01033625,8
E01009200,2
E01009327,3
E01009328,3
E01009331,3
E01009332,1
E01009333,2
E01009335,3
E01009344,2
E01009339,2
E01009340,3
E01009382,2
E01009391,2
E01009392,3
E01009393,3
E01033641,3
E01025631,9
E01025632,10
E01025633,7
E01025635,8
E01025634,9
E01025638,10
E01025639,10
E01025640,8
E01025645,9
E01025666,4
E01025667,7
E01025668,7
E01025669,8
E01025636,7
E01025637,5
E01025652,7
E01025653,5
E01025654,7
E01025655,6
E01025656,5
E01025625,5
E01025626,7
E01025627,8
E01025651,10
E01025657,7
E01025660,9
E01025641,10
E01025642,7
E01025643,7
E01025649,8
E01025650,7
E01025610,6
E01025611,7
E01025612,7
E01025658,7
E01025659,7
E01025615,9
E01025646,6
E01025647,6
E01025648,9
E01025613,5
E01025614,8
E01025620,5
E01025621,8
E01025644,7
E01025616,9
E01025617,9
E01025618,8
E01025619,6
E01025661,6
E01025662,4
E01025663,7
E01025664,10
E01025665,7
E01025622,7
E01025623,7
E01025624,9
E01025629,5
E01025630,10
E01032603,5
E01012607,3
E01012608,4
E01012633,5
E01012634,5
E01012635,6
E01012636,8
E01012581,6
E01012582,7
E01012583,9
E01012587,5
E01012588,5
E01012574,2
E01012577,3
E01012578,2
E01012605,4
E01012606,4
E01012579,5
E01012580,5
E01012642,4
E01012645,6
E01012585,7
E01012586,5
E01012656,3
E01012657,2
E01012658,5
E01012629,4
E01012631,2
E01012643,4
E01012644,6
E01012655,1
E01012571,3
E01012572,2
E01012573,4
E01012575,4
E01012630,4
E01012576,5
E01012637,1
E01012638,1
E01012639,1
E01012640,3
E01012641,1
E01012595,2
E01012596,1
E01012622,1
E01012623,3
E01012624,1
E01012625,2
E01012584,9
E01012609,8
E01012610,7
E01012611,7
E01012612,10
E01012613,10
E01012600,3
E01012601,1
E01012602,9
E01012603,1
E01012604,5
E01012632,4
E01012594,1
E01012618,7
E01012619,1
E01012620,5
E01012621,3
E01012593,5
E01012597,9
E01012598,10
E01012599,7
E01012589,3
E01012590,3
E01012591,4
E01012648,3
E01012652,8
E01012617,5
E01012646,1
E01012647,3
E01012650,1
E01012649,1
E01012651,5
E01012653,4
E01012654,3
E01012614,7
E01012615,4
E01012616,9
E01012659,7
E01012660,9
E01012661,4
E01012592,8
E01012628,10
E01032485,9
E01032486,10
E01012663,3
E01012664,6
E01012665,6
E01012716,5
E01012719,6
E01012662,7
E01012703,4
E01012704,2
E01012706,6
E01012717,9
E01012666,3
E01012667,6
E01012668,6
E01012669,4
E01012718,7
E01012690,5
E01012691,4
E01012692,3
E01012705,3
E01012723,4
E01012693,3
E01012711,2
E01012747,7
E01012750,4
E01012681,1
E01012683,1
E01012748,2
E01012749,3
E01012707,3
E01012720,1
E01012721,1
E01012724,1
E01012678,1
E01012679,1
E01012680,1
E01012682,1
E01012684,1
E01012676,2
E01012677,4
E01012708,4
E01012709,2
E01012710,6
E01012722,6
E01012673,1
E01012675,1
E01012735,1
E01012736,1
E01012737,1
E01012670,1
E01012733,1
E01012734,3
E01012738,1
E01012739,1
E01012742,2
E01012712,5
E01012713,5
E01012715,4
E01012740,3
E01012741,4
E01012671,1
E01012672,1
E01012674,1
E01012751,1
E01012686,1
E01012687,1
E01012688,1
E01012689,4
E01012714,7
E01012695,2
E01012743,2
E01012744,1
E01012745,2
E01012746,2
E01012685,2
E01012694,4
E01012696,2
E01012697,5
E01012698,1
E01012726,5
E01012728,4
E01012752,3
E01012753,7
E01012754,2
E01012755,6
E01012701,6
E01012729,5
E01012730,6
E01012731,4
E01012732,2
E01012699,3
E01012700,5
E01012702,3
E01012725,5
E01012727,8
E01019478,9
E01019479,8
E01019491,4
E01019493,6
E01019494,5
E01019492,3
E01019495,3
E01019524,6
E01019525,5
E01019496,4
E01019497,2
E01019498,1
E01019523,2
E01019483,1
E01019484,2
E01019485,6
E01019488,1
E01019486,9
E01019487,3
E01019489,7
E01019490,8
E01019502,5
E01019504,3
E01019508,2
E01019509,1
E01019510,1
E01019512,5
E01019503,3
E01019505,1
E01019506,4
E01019507,3
E01019511,2
E01019480,5
E01019482,7
E01019520,5
E01019521,7
E01019522,4
E01019481,4
E01019514,5
E01019515,3
E01019516,4
E01019519,4
E01019499,3
E01019500,2
E01019501,5
E01019513,9
E01019517,8
E01019518,10
E01004768,10
E01004803,9
E01004804,10
E01004807,9
E01004808,8
E01004788,10
E01004790,6
E01004805,9
E01004806,9
E01004810,9
E01004769,10
E01004770,9
E01004771,10
E01004773,8
E01004809,6
E01004777,3
E01004881,4
E01004888,5
E01004889,3
E01004890,5
E01004766,6
E01004767,5
E01004772,3
E01004774,3
E01004824,4
E01004784,9
E01004785,5
E01004786,9
E01004789,10
E01004791,9
E01004792,10
E01004779,4
E01004781,6
E01004882,7
E01004883,5
E01004884,10
E01004864,6
E01004867,5
E01004921,6
E01004924,9
E01004925,7
E01004778,8
E01004780,9
E01004782,4
E01004783,9
E01004802,1
E01004926,1
E01004927,1
E01004929,4
E01004820,2
E01004825,3
E01004826,2
E01004865,3
E01004866,2
E01004840,6
E01004841,1
E01004842,9
E01004919,7
E01004920,4
E01004787,1
E01004793,1
E01004794,1
E01004795,4
E01004797,1
E01004775,8
E01004885,10
E01004886,3
E01004887,3
E01004868,2
E01004869,1
E01004870,4
E01004871,3
E01004922,2
E01004822,2
E01004823,1
E01004848,1
E01033217,3
E01033220,2
E01004818,3
E01004819,3
E01004928,2
E01004930,6
E01004931,2
E01004932,3
E01004834,3
E01004838,1
E01004843,10
E01004845,8
E01004923,6
E01004796,5
E01004798,3
E01004799,7
E01004800,7
E01004801,1
E01004917,4
E01004835,7
E01004836,6
E01004837,10
E01004844,10
E01004897,10
E01004827,2
E01004849,3
E01004850,3
E01004851,3
E01004853,3
E01004811,1
E01004812,2
E01004813,3
E01004815,4
E01004817,4
E01004828,3
E01004829,3
E01004832,5
E01004854,4
E01004878,3
E01004911,3
E01004912,6
E01004913,6
E01004914,7
E01004915,9
E01004916,4
E01004918,7
E01004846,2
E01004847,1
E01004852,4
E01004877,1
E01004879,3
E01004830,2
E01004831,6
E01004833,6
E01004839,2
E01004814,3
E01004855,4
E01004856,2
E01004857,2
E01004891,9
E01004893,9
E01004894,4
E01004901,10
E01033218,9
E01033219,10
E01004816,3
E01004872,3
E01004873,1
E01004875,4
E01004880,6
E01004892,10
E01004896,9
E01004899,4
E01004900,6
E01004776,6
E01004895,3
E01004936,7
E01004938,2
E01004939,3
E01004858,3
E01004859,1
E01004860,4
E01004902,3
E01004906,4
E01004861,1
E01004862,1
E01004863,1
E01004874,3
E01004876,3
E01004903,9
E01004904,7
E01004905,3
E01004907,2
E01004908,5
E01004909,4
E01004910,6
E01004933,8
E01004934,3
E01004935,7
E01004937,9
E01004940,7
E01026007,7
E01026008,5
E01026009,5
E01026023,3
E01026024,4
E01026010,1
E01026011,2
E01026030,3
E01026032,6
E01026037,2
E01026006,4
E01026021,7
E01026025,3
E01026036,8
E01026012,3
E01026015,6
E01026026,4
E01026027,5
E01026028,5
E01026016,5
E01026033,5
E01026034,5
E01026017,3
E01026018,6
E01026019,4
E01026020,5
E01026041,4
E01026013,10
E01026014,6
E01026022,10
E01026038,7
E01026040,5
E01026029,9
E01026031,5
E01026035,10
E01026039,10
E01015301,5
E01015303,4
E01015305,1
E01015306,3
E01015302,2
E01015304,2
E01015308,3
E01015311,6
E01015332,6
E01015333,8
E01015334,6
E01015335,8
E01015337,5
E01015343,4
E01015349,7
E01015351,8
E01015352,6
E01015353,6
E01015354,6
E01015307,2
E01015309,1
E01015312,1
E01015313,2
E01015359,4
E01015320,8
E01015323,9
E01015324,5
E01015325,9
E01015350,9
E01015310,3
E01015336,4
E01015355,5
E01015357,4
E01015358,5
E01015338,1
E01015339,3
E01015340,6
E01015341,2
E01015321,4
E01015356,7
E01015374,3
E01015375,3
E01015377,5
E01015322,7
E01015330,6
E01015342,8
E01015373,5
E01015378,6
E01015314,8
E01015315,9
E01015318,7
E01015319,6
E01015344,9
E01015346,4
E01015348,7
E01015360,8
E01015326,6
E01015331,4
E01015345,7
E01015376,7
E01015316,8
E01015317,7
E01015361,5
E01015362,3
E01015363,7
E01015292,2
E01015293,3
E01015294,2
E01015327,4
E01015329,6
E01015272,7
E01015273,3
E01015275,5
E01015276,5
E01015277,3
E01015283,5
E01015286,6
E01015287,3
E01015328,4
E01033242,6
E01033285,3
E01015274,6
E01015297,7
E01015364,7
E01015365,4
E01015366,7
E01015279,3
E01015280,4
E01015281,1
E01015282,2
E01033241,4
E01033283,5
E01015295,8
E01015296,4
E01015298,6
E01015299,8
E01015300,9
E01015285,5
E01015288,1
E01015289,5
E01015290,2
E01015291,6
E01015371,4
E01015372,5
E01033286,5
E01033288,8
E01015367,3
E01015368,7
E01015369,7
E01015370,9
E01016252,9
E01016253,9
E01032727,10
E01016184,6
E01016185,8
E01016186,9
E01016187,10
E01016188,10
E01016190,6
E01016238,7
E01016243,9
E01016245,10
E01016246,10
E01016247,8
E01016239,6
E01016240,5
E01016241,5
E01016242,4
E01016180,10
E01016181,10
E01016182,9
E01016183,10
E01016222,10
E01016191,7
E01016223,6
E01016224,5
E01016226,5
E01032724,4
E01032728,5
E01016225,4
E01016233,3
E01016248,5
E01016249,4
E01016250,5
E01016200,7
E01016201,8
E01016202,8
E01016203,4
E01016204,6
E01016209,5
E01016210,2
E01016213,5
E01016214,9
E01016215,4
E01032725,5
E01032726,4
E01016205,7
E01016217,5
E01016218,5
E01016231,5
E01016232,7
E01016212,4
E01016216,7
E01016219,9
E01016220,5
E01016221,7
E01016206,9
E01016208,9
E01016229,10
E01016230,10
E01016207,8
E01016234,9
E01016235,8
E01016236,4
E01016237,8
E01016192,7
E01016194,10
E01016195,7
E01016227,10
E01016228,8
E01016193,7
E01016196,10
E01016197,5
E01016198,9
E01016199,9
E01010646,8
E01010647,8
E01010648,8
E01010692,10
E01010691,10
E01010693,10
E01010694,10
E01010695,10
E01010696,10
E01010697,10
E01010698,7
E01010699,6
E01010767,6
E01010768,10
E01010769,9
E01010771,10
E01010638,8
E01010639,8
E01010640,7
E01010641,6
E01010642,10
E01010643,6
E01010644,9
E01010645,9
E01010770,10
E01010772,10
E01010773,8
E01010774,8
E01010706,10
E01010707,9
E01010708,5
E01010709,8
E01010719,3
E01010727,7
E01010728,4
E01010729,6
E01010700,2
E01010701,2
E01010702,5
E01010703,3
E01010704,3
E01010705,7
E01010710,2
E01010712,3
E01010720,2
E01010721,1
E01010723,3
E01010724,1
E01010725,4
E01010579,10
E01010580,10
E01010764,10
E01010765,5
E01010766,10
E01010711,1
E01010713,1
E01010714,3
E01010716,3
E01010715,3
E01010717,3
E01010718,2
E01010726,9
E01010859,7
E01010573,6
E01010574,10
E01010575,10
E01010577,10
E01010722,2
E01010860,8
E01010862,9
E01010863,8
E01010578,10
E01010581,5
E01010582,9
E01010584,3
E01010585,7
E01010568,6
E01010569,4
E01010571,3
E01010572,7
E01010576,10
E01010683,9
E01010684,7
E01010685,9
E01010686,10
E01010570,10
E01010583,2
E01010784,3
E01010785,7
E01010786,10
E01010790,9
E01010680,2
E01010681,10
E01010682,2
E01010687,9
E01010688,7
E01010689,7
E01010690,8
E01010782,2
E01010787,6
E01010788,6
E01033689,3
E01033694,6
E01010776,4
E01010777,2
E01010779,2
E01010781,2
E01010783,4
E01010586,8
E01010587,8
E01010588,4
E01010589,10
E01010591,5
E01010593,5
E01010596,10
E01010854,7
E01010855,8
E01010856,6
E01010857,7
E01010858,8
E01010861,9
E01010603,5
E01010604,6
E01010605,2
E01010775,7
E01010778,3
E01010789,5
E01010791,5
E01010792,4
E01010793,4
E01010652,7
E01010653,2
E01010655,1
E01010656,7
E01010657,3
E01010649,2
E01010650,1
E01010654,1
E01010826,1
E01010597,3
E01010598,6
E01010599,4
E01010600,4
E01010602,5
E01010670,4
E01010671,5
E01010673,3
E01010675,5
E01010669,3
E01010674,2
E01010677,1
E01010805,5
E01010590,6
E01010592,7
E01010594,6
E01010595,4
E01010601,4
E01010651,5
E01010825,4
E01010827,4
E01010804,4
E01010806,4
E01010807,3
E01010808,3
E01010809,3
E01010676,3
E01010679,2
E01010824,1
E01010840,2
E01010841,3
E01010828,3
E01010829,3
E01010830,3
E01010831,2
E01010832,3
E01010672,8
E01010678,5
E01010799,2
E01010800,1
E01010801,5
E01010802,2
E01010803,2
E01010810,3
E01010811,3
E01010813,2
E01010618,2
E01010619,4
E01010625,1
E01010626,2
E01010627,3
E01010606,2
E01010607,3
E01010617,2
E01010842,2
E01033690,6
E01033691,4
E01033692,3
E01033693,3
E01010628,2
E01010629,4
E01010630,4
E01010631,1
E01010632,1
E01010658,2
E01010812,2
E01010833,1
E01010843,2
E01010620,2
E01010621,3
E01010622,3
E01010623,2
E01010624,3
E01010794,2
E01010795,8
E01010796,2
E01010797,9
E01010798,3
E01010834,5
E01010835,4
E01010836,3
E01010837,3
E01010838,2
E01010839,3
E01010608,3
E01010613,1
E01010730,1
E01010734,1
E01010609,1
E01010610,1
E01010611,2
E01010614,1
E01010633,6
E01010634,6
E01010635,1
E01010636,7
E01010637,6
E01010731,4
E01010732,2
E01010733,1
E01010736,2
E01010737,3
E01010659,1
E01010662,3
E01010664,4
E01010761,3
E01033695,5
E01033696,6
E01033697,3
E01010663,1
E01010665,4
E01010666,1
E01010667,2
E01010735,1
E01010738,4
E01010739,1
E01010740,4
E01010744,2
E01010612,1
E01010819,1
E01010820,1
E01010821,1
E01010822,1
E01010615,3
E01010616,1
E01010742,3
E01010743,4
E01010847,5
E01010848,5
E01010852,4
E01010853,5
E01010668,5
E01010755,1
E01010762,3
E01010763,6
E01010846,3
E01010745,1
E01010747,4
E01010748,1
E01010749,1
E01010814,3
E01010815,4
E01010816,7
E01010817,1
E01010818,6
E01010752,5
E01010753,6
E01010754,6
E01010756,5
E01010758,9
E01010759,4
E01010760,7
E01010741,6
E01010845,1
E01010849,6
E01010850,1
E01010851,5
E01010864,3
E01010867,2
E01010874,2
E01010746,5
E01010750,5
E01010751,4
E01010865,7
E01010866,5
E01010868,1
E01010869,2
E01010870,9
E01010871,4
E01010872,1
E01010873,5
E01021375,7
E01021376,7
E01021414,6
E01021430,6
E01021398,9
E01021406,8
E01021407,9
E01021382,10
E01021397,7
E01021399,4
E01021400,8
E01021387,8
E01021388,5
E01021391,3
E01021392,5
E01021393,5
E01021404,9
E01021411,7
E01021412,9
E01021413,8
E01021389,9
E01021390,8
E01021408,9
E01021409,10
E01021410,4
E01021349,6
E01021351,10
E01021352,7
E01021355,7
E01021356,5
E01021381,8
E01021354,2
E01021357,6
E01021358,2
